Kecamatan,Jumlah Karyawan,Aset,Omset,Tahun Berdiri,Keterangan,,,,,,,,,,,,
Rancasari,2,-,-,2010,Mikro,,,,,,,,,,,,
Rancasari,1,-,-,2014,Mikro,,,,,,,,,,,,
Rancasari,-,5000000,-,2014,Mikro,,,,,,,,,,,,
Rancasari,-,-,3000000,2014,Mikro,,,,,,,,,,,,
Rancasari,-,-,-,2010,Mikro,,,,,,,,,,,,
Rancasari,-,-,1000000,2014,Mikro,,,,,,,,,,,,
Rancasari,2,-,-,2013,Mikro,,,,,,,,,,,,
Rancasari,4,30000000,35000000,2014,Mikro,,,,,,,,,,,,
Rancasari,2,49000000,180000000,2011,Mikro,,,,,,,,,,,,
Rancasari,4,-,-,2014,Mikro,,,,,,,,,,,,
Rancasari,1,-,-,-,Mikro,,,,,,,,,,,,
Rancasari,-,-,200000000,2011,Mikro,,,,,,,,,,,,
Rancasari,2,25000000,135000000,2014,Mikro,,,,,,,,,,,,
Rancasari,1,-,8000000,2002,Mikro,,,,,,,,,,,,
Rancasari,3,-,-,2015,Mikro,,,,,,,,,,,,
Rancasari,5,10000000,42000000,2000,Mikro,,,,,,,,,,,,
Rancasari,-,-,-,2013,Mikro,,,,,,,,,,,,
Rancasari,7,15000000,240000000,2012,Mikro,,,,,,,,,,,,
Rancasari,2,15000000,-,2014,Mikro,,,,,,,,,,,,
Rancasari,-,-,15000000,2016,-,,,,,,,,,,,,
Rancasari,-,-,-,-,-,,,,,,,,,,,,
Rancasari,-,-,-,-,-,,,,,,,,,,,,
Rancasari,-,-,-,-,-,,,,,,,,,,,,
Rancasari,-,-,-,-,-,,,,,,,,,,,,
Rancasari,-,-,-,-,-,,,,,,,,,,,,
Rancasari,-,-,-,-,-,,,,,,,,,,,,
Rancasari,-,-,-,-,-,,,,,,,,,,,,
Rancasari,-,-,-,-,-,,,,,,,,,,,,
Rancasari,-,-,25000000,2016,-,,,,,,,,,,,,
Rancasari,1,20000000,150000000,2015,-,,,,,,,,,,,,
Rancasari,4,-,-,2010,-,,,,,,,,,,,,
Rancasari,-,20000000,100000000,2012,-,,,,,,,,,,,,
Rancasari,2,-,-,-,-,,,,,,,,,,,,
Rancasari,2,20000000,70000000,2016,-,,,,,,,,,,,,
Rancasari,-,-,-,2017,-,,,,,,,,,,,,
Rancasari,4,-,150000000,2012,-,,,,,,,,,,,,
Rancasari,2,50000000,20000000,2015,-,,,,,,,,,,,,
Rancasari,-,-,-,2016,-,,,,,,,,,,,,
Rancasari,-,< 50000000,< 300000000,2016,-,,,,,,,,,,,,
Rancasari,2,-,-,2004,-,,,,,,,,,,,,
Rancasari,2,5000000,-,2015,Mikro,,,,,,,,,,,,
Rancasari,-,35000000,36000000,2016,Mikro,,,,,,,,,,,,
Rancasari,1,-,36000000,-,-,,,,,,,,,,,,
Rancasari,3,-,110880000,2012,-,,,,,,,,,,,,
Rancasari,2,20000000,90000000,-,-No,,,,,,,,,,,,
Regol,0,4000000,4200000,1997,Mikro,,,,,,,,,,,,
Regol,0,4000000,4200000,2000,Mikro,,,,,,,,,,,,
Regol,0,3000000,4200000,-,Mikro,,,,,,,,,,,,
Regol,0,4000000,2400000,2001,Mikro,Kecamatan,Kelurahan,Nama Perusahaan,Nama Pemilik,Alamat,Telepon/Hp,Jenis Usaha,Jumlah Karyawan,Aset,Omset,Tahun Berdiri,Keterangan
Regol,0,4000000,4200000,2002,Mikro,,,,,,,,,,,,
Regol,0,4000000,4200000,2002,Mikro,,,,,,,,,,,,
Regol,0,3000000,4200000,2000,Mikro,,,,,,,,,,,,
Regol,0,4000000,4200000,2000,Mikro,,,,,,,,,,,,
Regol,0,4000000,2400000,1979,Mikro,,,,,,,,,,,,
Regol,1,3000000,4200000,1999,Mikro,,,,,,,,,,,,
Regol,1,3000000,4200000,1969,Mikro,,,,,,,,,,,,
Regol,1,3000000,9000000,-,Mikro,,,,,,,,,,,,
Regol,1,3000000,4200000,1989,Mikro,,,,,,,,,,,,
Regol,3,3000000,9000000,1999,Mikro,,,,,,,,,,,,
Regol,1,4000000,9000000,1994,Mikro,,,,,,,,,,,,
Regol,1,3000000,4200000,1997,Mikro,,,,,,,,,,,,
Regol,1,4000000,9000000,2000,Mikro,,,,,,,,,,,,
Regol,1,3000000,4200000,1991,Mikro,,,,,,,,,,,,
Regol,1,3000000,4200000,2001,Mikro,,,,,,,,,,,,
Regol,0,3000000,4200000,2000,Mikro,,,,,,,,,,,,
Regol,0,3000000,4200000,1999,Mikro,,,,,,,,,,,,
Regol,0,3000000,4200000,2000,Mikro,,,,,,,,,,,,
Regol,2,3000000,4200000,1994,Mikro,,,,,,,,,,,,
Regol,0,3000000,4200000,1999,Mikro,,,,,,,,,,,,
Regol,1,4000000,4200000,1997,Mikro,,,,,,,,,,,,
Regol,1,3000000,4200000,2000,Mikro,,,,,,,,,,,,
Regol,1,4000000,9000000,1998,Mikro,,,,,,,,,,,,
Regol,0,3000000,4200000,1998,Mikro,,,,,,,,,,,,
Regol,0,4000000,9000000,2001,Mikro,,,,,,,,,,,,
Regol,1,4000000,4200000,1990,Mikro,,,,,,,,,,,,
Regol,6,3000000,9000000,1993,Mikro,,,,,,,,,,,,
Regol,1,3000000,9000000,1993,Mikro,,,,,,,,,,,,
Regol,1,3000000,9000000,1997,Mikro,,,,,,,,,,,,
Regol,1,3000000,4200000,1998,Mikro,,,,,,,,,,,,
Regol,1,3000000,9000000,-,Mikro,,,,,,,,,,,,
Regol,0,4000000,4200000,2002,Mikro,,,,,,,,,,,,
Regol,0,4000000,4200000,1998,Mikro,,,,,,,,,,,,
Regol,0,3000000,4200000,2000,Mikro,,,,,,,,,,,,
Regol,0,3000000,4200000,1995,Mikro,,,,,,,,,,,,
Regol,1,3000000,4200000,1965,Mikro,,,,,,,,,,,,
Regol,1,3000000,4200000,2000,Mikro,,,,,,,,,,,,
Regol,2,3000000,2400000,2002,Mikro,,,,,,,,,,,,
Regol,1,3000000,4200000,1997,Mikro,,,,,,,,,,,,
Regol,2,3000000,4200000,1993,Mikro,,,,,,,,,,,,
Regol,1,3000000,4200000,1999,Mikro,,,,,,,,,,,,
Regol,5,-,120000000,1995,Mikro,,,,,,,,,,,,
Regol,4,-,120000000,2001,Mikro,,,,,,,,,,,,
Regol,7,-,120000000,2002,Mikro,,,,,,,,,,,,
Regol,2,1000000,108000000,2004,Mikro,,,,,,,,,,,,
Regol,2,-,108000000,-,Mikro,,,,,,,,,,,,
Regol,2,-,108000000,1982,Mikro,,,,,,,,,,,,
Regol,4,-,102000000,1997,Mikro,,,,,,,,,,,,
Regol,1,2500000,96000000,2006,Mikro,,,,,,,,,,,,
Regol,0,-,96000000,2005,Mikro,,,,,,,,,,,,
Regol,1,-,96000000,-,Mikro,,,,,,,,,,,,
Regol,1,1000000,90000000,1998,Mikro,,,,,,,,,,,,
Regol,2,1000000,90000000,1983,Mikro,,,,,,,,,,,,
Regol,3,-,90000000,2000,Mikro,,,,,,,,,,,,
Regol,2,-,72000000,2007,Mikro,,,,,,,,,,,,
Regol,2,-,72000000,1997,Mikro,,,,,,,,,,,,
Regol,0,2000000,72000000,1982,Mikro,,,,,,,,,,,,
Regol,3,-,72000000,1999,Mikro,,,,,,,,,,,,
Regol,2,-,72000000,1979,Mikro,,,,,,,,,,,,
Regol,3,50000000,72000000,1997,Mikro,,,,,,,,,,,,
Regol,6,-,72000000,1989,Mikro,,,,,,,,,,,,
Regol,2,-,72000000,2005,Mikro,,,,,,,,,,,,
Regol,2,-,72000000,1998,Mikro,,,,,,,,,,,,
Regol,1,-,60000000,2000,Mikro,,,,,,,,,,,,
Regol,4,-,48000000,1980,Mikro,,,,,,,,,,,,
Regol,3,-,48000000,-,Mikro,,,,,,,,,,,,
Regol,1,-,48000000,-,Mikro,,,,,,,,,,,,
Regol,2,-,48000000,1998,Mikro,,,,,,,,,,,,
Regol,2,2000000,48000000,1996,Mikro,,,,,,,,,,,,
Regol,5,-,43200000,1986,Mikro,,,,,,,,,,,,
Regol,1,-,42000000,1997,Mikro,,,,,,,,,,,,
Regol,2,2000000,36000000,1990,Mikro,,,,,,,,,,,,
Regol,0,-,36000000,2006,Mikro,,,,,,,,,,,,
Regol,1,6000000,36000000,2000,Mikro,,,,,,,,,,,,
Regol,1,-,36000000,1990,Mikro,,,,,,,,,,,,
Regol,2,-,36000000,1998,Mikro,,,,,,,,,,,,
Regol,1,-,30000000,1990,Mikro,,,,,,,,,,,,
Regol,0,-,24000000,2004,Mikro,,,,,,,,,,,,
Regol,1,2000000,24000000,1986,Mikro,,,,,,,,,,,,
Regol,3,10000000,21600000,2000,Mikro,,,,,,,,,,,,
Regol,2,1800000,21600000,2005,Mikro,,,,,,,,,,,,
Regol,2,-,20400000,2008,Mikro,,,,,,,,,,,,
Regol,4,-,18000000,-,Mikro,,,,,,,,,,,,
Regol,2,-,18000000,2000,Mikro,,,,,,,,,,,,
Regol,2,-,12000000,2004,Mikro,,,,,,,,,,,,
Regol,4,-,12000000,2007,Mikro,,,,,,,,,,,,
Regol,1,100000,8400000,2006,Mikro,,,,,,,,,,,,
Regol,2,-,-,2007,Mikro,,,,,,,,,,,,
Regol,2,-,-,-,Mikro,,,,,,,,,,,,
Regol,3,-,-,-,Mikro,,,,,,,,,,,,
Regol,1,-,360000000,2007,Kecil,,,,,,,,,,,,
Regol,2,-,180000000,-,Mikro,,,,,,,,,,,,
Regol,5,-,12000000,-,Mikro,,,,,,,,,,,,
Regol,4,-,297000000,-,Mikro,,,,,,,,,,,,
Regol,10,100000000,300000000,-,Kecil,,,,,,,,,,,,
Regol,-,-,720000,-,Mikro,,,,,,,,,,,,
Regol,2,800000,3000000,-,Mikro,,,,,,,,,,,,
Regol,-,66500000,27500000,-,Kecil,,,,,,,,,,,,
Regol,-,20000000,47500000,2000,Mikro,,,,,,,,,,,,
Regol,4,5000000,-,2004,Mikro,,,,,,,,,,,,
Regol,-,-,6000000,-,Mikro,,,,,,,,,,,,
Regol,4,-,7000000,-,Mikro,,,,,,,,,,,,
Regol,-,-,4000000,-,Mikro,,,,,,,,,,,,
Regol,-,-,15000000,-,Mikro,,,,,,,,,,,,
Regol,-,5000000,4500000,2000,Mikro,,,,,,,,,,,,
Regol,-,-,4500000,2006,Mikro,,,,,,,,,,,,
Regol,-,-,4000000,2005,Mikro,,,,,,,,,,,,
Regol,-,2000000,54000000,2004,Mikro,,,,,,,,,,,,
Regol,1,-,3000000,2006,Mikro,,,,,,,,,,,,
Regol,3,-,10000000,2005,Mikro,,,,,,,,,,,,
Regol,2,4500000,-,1992,Mikro,,,,,,,,,,,,
Regol,2,10000000,-,1991,Mikro,,,,,,,,,,,,
Regol,-,-,15000000,1990,Mikro,,,,,,,,,,,,
Regol,1,5000000,12000000,2003,Mikro,,,,,,,,,,,,
Regol,1,3500000,10000000,2005,Mikro,,,,,,,,,,,,
Regol,5,-,-,1988,Mikro,,,,,,,,,,,,
Regol,-,-,-,-,Mikro,,,,,,,,,,,,
Regol,4,4000000,24000000,-,Mikro,,,,,,,,,,,,
Regol,5,45000000,280000000,1981,Mikro,,,,,,,,,,,,
Regol,1,-,95000000,-,Mikro,,,,,,,,,,,,
Regol,4,-,162000000,-,Mikro,,,,,,,,,,,,
Regol,5,-,120000000,2003,Mikro,,,,,,,,,,,,
Regol,-,-,-,2002,Mikro,,,,,,,,,,,,
Regol,2,15000000,30000000,2005,Mikro,,,,,,,,,,,,
Regol,3,20000000,35000000,2007,Mikro,,,,,,,,,,,,
Regol,2,5000000,15000000,2005,Mikro,,,,,,,,,,,,
Regol,-,-,-,2007,Mikro,,,,,,,,,,,,
Regol,4,-,-,2005,Mikro,,,,,,,,,,,,
Regol,5,6000000,96000000,2002,Mikro,,,,,,,,,,,,
Regol,10,-,-,-,Mikro,,,,,,,,,,,,
Regol,6,-,36000000,-,Mikro,,,,,,,,,,,,
Regol,2,-,60000000,-,Mikro,,,,,,,,,,,,
Regol,3,-,72000000,-,Mikro,,,,,,,,,,,,
Regol,18,-,300000000,-,Mikro,,,,,,,,,,,,
Regol,4,-,30000000,-,Mikro,,,,,,,,,,,,
Regol,-,-,-,-,Mikro,,,,,,,,,,,,
Regol,6,-,150000000,-,Mikro,,,,,,,,,,,,
Regol,3,-,108000000,1976,Mikro,,,,,,,,,,,,
Regol,6,-,25200000,1990,Mikro,,,,,,,,,,,,
Regol,4,-,5500000,2003,Mikro,,,,,,,,,,,,
Regol,3,-,9125000,1990,Mikro,,,,,,,,,,,,
Regol,2,50000000,-,2006,Mikro,,,,,,,,,,,,
Regol,2,-,-,-,Mikro,,,,,,,,,,,,
Regol,2,3000000,36000000,2008,Mikro,,,,,,,,,,,,
Regol,1,-,-,2005,Mikro,,,,,,,,,,,,
Regol,2,-,-,2006,Mikro,,,,,,,,,,,,
Regol,3,200000000,480000000,2001,Kecil,,,,,,,,,,,,
Regol,12,-,820000000,2004,Kecil,,,,,,,,,,,,
Regol,6,-,360000000,2002,Kecil,,,,,,,,,,,,
Regol,2,-,-,2005,Mikro,,,,,,,,,,,,
Regol,0,-,-,-,Mikro,,,,,,,,,,,,
Regol,-,-,-,-,Menengah,,,,,,,,,,,,
Regol,-,-,-,-,Menengah,,,,,,,,,,,,
Regol,-,-,-,-,Menengah,,,,,,,,,,,,
Regol,1,-,36000000,2008,Mikro,,,,,,,,,,,,
Regol,4,-,100000000,2007,Mikro,,,,,,,,,,,,
Regol,25,-,-,2000,Mikro,,,,,,,,,,,,
Regol,2,3000000,10000000,2006,Mikro,,,,,,,,,,,,
Regol,1,2000000,100000000,2003,Mikro,,,,,,,,,,,,
Regol,1,-,20000000,2011,Mikro,,,,,,,,,,,,
Regol,4,-,-,2000,Mikro,,,,,,,,,,,,
Regol,3,-,18000000,2006,Mikro,,,,,,,,,,,,
Regol,4,-,300000000,2008,Mikro,,,,,,,,,,,,
Regol,30,-,360000000,1980,Kecil,,,,,,,,,,,,
Regol,-,-,-,-,Mikro,,,,,,,,,,,,
Regol,3,1000000,24000000,2011,Mikro,,,,,,,,,,,,
Regol,2,-,-,2011,Mikro,,,,,,,,,,,,
Regol,2,6000000,-,2012,Mikro,,,,,,,,,,,,
Regol,2,7000000,-,2012,Mikro,,,,,,,,,,,,
Regol,-,1750000,12000000,2008,Mikro,,,,,,,,,,,,
Regol,2,-,-,2012,Mikro,,,,,,,,,,,,
Regol,1,10000000,600000000,2009,Kecil,,,,,,,,,,,,
Regol,2,5000000,90000000,2010,Mikro,,,,,,,,,,,,
Regol,3,500000,40000000,-,Mikro,,,,,,,,,,,,
Regol,4,20000000,50000000,2012,Mikro,,,,,,,,,,,,
Regol,3,4500000,6250000,2012,Mikro,,,,,,,,,,,,
Regol,5,10000000,5000000,2013,Mikro,,,,,,,,,,,,
Regol,4,-,40000000,2012,Mikro,,,,,,,,,,,,
Regol,3,3000000,18000000,2012,Mikro,,,,,,,,,,,,
Regol,3,-,-,2011,Mikro,,,,,,,,,,,,
Regol,7,-,360000000,2004,Kecil,,,,,,,,,,,,
Regol,-,-,24000000,2012,Mikro,,,,,,,,,,,,
Regol,3,-,60000000,2009,Mikro,,,,,,,,,,,,
Regol,3,100000000,120000000,2011,Mikro,,,,,,,,,,,,
Regol,-,-,-,2014,Mikro,,,,,,,,,,,,
Regol,3,-,-,2011,Mikro,,,,,,,,,,,,
Regol,5,-,500000000,2002,Mikro,,,,,,,,,,,,
Regol,5,-,500000000,2002,Kecil,,,,,,,,,,,,
Regol,9,-,180000000,2013,Mikro,,,,,,,,,,,,
Regol,4,50000000,200000000,2011,Mikro,,,,,,,,,,,,
Regol,6,-,18000000,2015,Mikro,,,,,,,,,,,,
Regol,2,-,200000000,1998,Mikro,,,,,,,,,,,,
Regol,10,-,500000000,2010,Kecil,,,,,,,,,,,,
Regol,1,-,36000000,1965,Mikro,,,,,,,,,,,,
Regol,5,-,50000000,2014,Mikro,,,,,,,,,,,,
Regol,-,3000000,72000000,-,Mikro,,,,,,,,,,,,
Regol,2,-,15000000,2011,Mikro,,,,,,,,,,,,
Regol,2,100000000,200000000,2011,Mikro,,,,,,,,,,,,
Regol,-,-,-,2013,Mikro,,,,,,,,,,,,
Regol,-,-,-,2013,Mikro,,,,,,,,,,,,
Regol,7,40000000,50000000,2014,Mikro,,,,,,,,,,,,
Regol,-,-,-,-,,,,,,,,,,,,,
Regol,-,-,-,-,,,,,,,,,,,,,
Regol,-,-,-,-,,,,,,,,,,,,,
Regol,-,-,-,-,,,,,,,,,,,,,
Regol,1,-,50000000,2015,,,,,,,,,,,,,
Regol,5,-,50000000,2000,,,,,,,,,,,,,
Regol,1,-,-,2016,,,,,,,,,,,,,
Regol,2,20000000,24000000,2013,,,,,,,,,,,,,
Regol,2 sd 10,160000000,300000000,2000,,,,,,,,,,,,,
Regol,5,10000000,70000000,2013,Mikro,,,,,,,,,,,,
Regol,2,-,-,2012,,,,,,,,,,,,,
Regol,2,10000000,13000000,2016,,,,,,,,,,,,,
Regol,-,-,250000000,2015,No,,,,,,,,,,,,
Sukajadi,3,3000000,2400000,1995,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,4200000,1997,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,4200000,1992,Mikro,,,,,,,,,,,,
Sukajadi,1,3000000,4200000,2000,Mikro,Kecamatan,Kelurahan,Nama Perusahaan,Nama Pemilik,Alamat,Telepon/HP,Jenis Usaha,Jumlah Karyawan,Aset,Omset,Tahun Berdiri,Keterangan
Sukajadi,0,3000000,2400000,2001,Mikro,,,,,,,,,,,,
Sukajadi,0,4000000,2400000,1999,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,4200000,1975,Mikro,,,,,,,,,,,,
Sukajadi,0,13000000,2400000,2002,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,2400000,2002,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,2400000,1999,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,9000000,2000,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,2400000,1998,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,4200000,2002,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,9000000,1975,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,9000000,1995,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,2400000,1991,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,2400000,1980,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,2400000,1996,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,2400000,1997,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,4200000,1997,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,2400000,1998,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,9000000,1960,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,9000000,1980,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,2400000,2002,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,4200000,1990,Mikro,,,,,,,,,,,,
Sukajadi,2,3000000,4200000,1990,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,9000000,1999,Mikro,,,,,,,,,,,,
Sukajadi,3,3000000,4200000,1990,Mikro,,,,,,,,,,,,
Sukajadi,0,4000000,9000000,1996,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,9000000,2000,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,2400000,2001,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,2400000,1990,Mikro,,,,,,,,,,,,
Sukajadi,5,4000000,4200000,1975,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,4200000,1997,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,4200000,1990,Mikro,,,,,,,,,,,,
Sukajadi,2,3000000,2400000,1990,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,4200000,1998,Mikro,,,,,,,,,,,,
Sukajadi,0,4000000,2400000,2002,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,2400000,1973,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,9000000,2001,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,4200000,1998,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,4200000,1985,Mikro,,,,,,,,,,,,
Sukajadi,1,4000000,9000000,2002,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,4200000,1977,Mikro,,,,,,,,,,,,
Sukajadi,0,3000000,2400000,2001,Mikro,,,,,,,,,,,,
Sukajadi,0,50000000,120000000,2006,Mikro,,,,,,,,,,,,
Sukajadi,0,6000000,108000000,1999,Mikro,,,,,,,,,,,,
Sukajadi,0,70000000,108000000,2007,Kecil,,,,,,,,,,,,
Sukajadi,0,500000,75600000,2004,Mikro,,,,,,,,,,,,
Sukajadi,0,12000000,72000000,1983,Mikro,,,,,,,,,,,,
Sukajadi,0,5000000,72000000,1999,Mikro,,,,,,,,,,,,
Sukajadi,0,1000000,66000000,2003,Mikro,,,,,,,,,,,,
Sukajadi,0,5000000,60000000,1998,Mikro,,,,,,,,,,,,
Sukajadi,0,7000000,60000000,2006,Mikro,,,,,,,,,,,,
Sukajadi,0,1500000,48000000,2006,Mikro,,,,,,,,,,,,
Sukajadi,1,2000000,48000000,2001,Mikro,,,,,,,,,,,,
Sukajadi,0,300000,36000000,1993,Mikro,,,,,,,,,,,,
Sukajadi,0,500000,36000000,1990,Mikro,,,,,,,,,,,,
Sukajadi,0,2000000,36000000,1995,Mikro,,,,,,,,,,,,
Sukajadi,0,2000000,36000000,1991,Mikro,,,,,,,,,,,,
Sukajadi,0,900000,36000000,1997,Mikro,,,,,,,,,,,,
Sukajadi,0,1000000,30000000,2000,Mikro,,,,,,,,,,,,
Sukajadi,0,2000000,30000000,1995,Mikro,,,,,,,,,,,,
Sukajadi,0,2000000,30000000,2008,Mikro,,,,,,,,,,,,
Sukajadi,0,-,30000000,2006,Mikro,,,,,,,,,,,,
Sukajadi,1,2000000,25200000,2000,Mikro,,,,,,,,,,,,
Sukajadi,0,1000000,24000000,1999,Mikro,,,,,,,,,,,,
Sukajadi,0,-,24000000,2006,Mikro,,,,,,,,,,,,
Sukajadi,0,1000000,24000000,2001,Mikro,,,,,,,,,,,,
Sukajadi,0,1500000,24000000,2003,Mikro,,,,,,,,,,,,
Sukajadi,0,2000000,24000000,1992,Mikro,,,,,,,,,,,,
Sukajadi,0,1000000,24000000,2004,Mikro,,,,,,,,,,,,
Sukajadi,0,1500000,21600000,2006,Mikro,,,,,,,,,,,,
Sukajadi,0,2500000,21000000,2000,Mikro,,,,,,,,,,,,
Sukajadi,0,-,18000000,2006,Mikro,,,,,,,,,,,,
Sukajadi,0,1000000,18000000,2005,Mikro,,,,,,,,,,,,
Sukajadi,0,1000000,18000000,2004,Mikro,,,,,,,,,,,,
Sukajadi,0,500000,18000000,2005,Mikro,,,,,,,,,,,,
Sukajadi,0,1000000,18000000,1974,Mikro,,,,,,,,,,,,
Sukajadi,0,4000000,18000000,1987,Mikro,,,,,,,,,,,,
Sukajadi,0,1500000,18000000,1998,Mikro,,,,,,,,,,,,
Sukajadi,0,2000000,18000000,2005,Mikro,,,,,,,,,,,,
Sukajadi,0,1000000,14400000,1998,Mikro,,,,,,,,,,,,
Sukajadi,0,100000,12000000,2007,Mikro,,,,,,,,,,,,
Sukajadi,0,900000,12000000,1990,Mikro,,,,,,,,,,,,
Sukajadi,0,1000000,12000000,1999,Mikro,,,,,,,,,,,,
Sukajadi,0,500000,12000000,-,Mikro,,,,,,,,,,,,
Sukajadi,0,800000,12000000,1996,Mikro,,,,,,,,,,,,
Sukajadi,0,700000,12000000,2003,Mikro,,,,,,,,,,,,
Sukajadi,0,800000,12000000,2000,Mikro,,,,,,,,,,,,
Sukajadi,0,-,10800000,2002,Mikro,,,,,,,,,,,,
Sukajadi,0,500000,10800000,2005,Mikro,,,,,,,,,,,,
Sukajadi,0,100000,6000000,2003,Mikro,,,,,,,,,,,,
Sukajadi,0,-,-,2005,Mikro,,,,,,,,,,,,
Sukajadi,1,-,360000000,2000,Kecil,,,,,,,,,,,,
Sukajadi,-,-,-,1995,Mikro,,,,,,,,,,,,
Sukajadi,-,-,-,-,Mikro,,,,,,,,,,,,
Sukajadi,3,-,10000000,-,Mikro,,,,,,,,,,,,
Sukajadi,2,10000000,35000000,1995,Mikro,,,,,,,,,,,,
Sukajadi,4,25000000,170000000,2003,Mikro,,,,,,,,,,,,
Sukajadi,4,-,52000000,-,Mikro,,,,,,,,,,,,
Sukajadi,5,-,58000000,2004,Mikro,,,,,,,,,,,,
Sukajadi,4,-,24000000,1980,Mikro,,,,,,,,,,,,
Sukajadi,3,-,84000000,1995,Mikro,,,,,,,,,,,,
Sukajadi,5,6000000,10000000,1997,Mikro,,,,,,,,,,,,
Sukajadi,5,3000000,7000000,2000,Mikro,,,,,,,,,,,,
Sukajadi,20,-,-,1992,Mikro,,,,,,,,,,,,
Sukajadi,4,-,5000000,-,Mikro,,,,,,,,,,,,
Sukajadi,15,30000000,300000000,2003,Mikro,,,,,,,,,,,,
Sukajadi,7,-,-,1995,Mikro,,,,,,,,,,,,
Sukajadi,3,100000000,5000000,1989,Kecil,,,,,,,,,,,,
Sukajadi,7,50000000,70000000,1990,Mikro,,,,,,,,,,,,
Sukajadi,10,-,-,2002,Mikro,,,,,,,,,,,,
Sukajadi,2,-,-,-,Mikro,,,,,,,,,,,,
Sukajadi,3,-,-,1996,Mikro,,,,,,,,,,,,
Sukajadi,10,10000000,96000000,-,Mikro,,,,,,,,,,,,
Sukajadi,5,50000000,72000000,-,Mikro,,,,,,,,,,,,
Sukajadi,10,-,30000000,1990,Mikro,,,,,,,,,,,,
Sukajadi,5,60000000,10000000,2002,Kecil,,,,,,,,,,,,
Sukajadi,-,10000000,10000000,1995,Mikro,,,,,,,,,,,,
Sukajadi,-,-,8000000,-,Mikro,,,,,,,,,,,,
Sukajadi,15,-,150000000,1993,Mikro,,,,,,,,,,,,
Sukajadi,3,-,5000000,1999,Mikro,,,,,,,,,,,,
Sukajadi,2,-,5000000,1999,Mikro,,,,,,,,,,,,
Sukajadi,3,-,5000000,1990,Mikro,,,,,,,,,,,,
Sukajadi,3,-,5000000,1995,Mikro,,,,,,,,,,,,
Sukajadi,-,-,-,2003,Mikro,,,,,,,,,,,,
Sukajadi,5,-,80000000,1990,Mikro,,,,,,,,,,,,
Sukajadi,2,-,5000000,1990,Mikro,,,,,,,,,,,,
Sukajadi,20,-,100000000,1986,Mikro,,,,,,,,,,,,
Sukajadi,2,-,-,2006,Mikro,,,,,,,,,,,,
Sukajadi,-,25000000,-,1991,Mikro,,,,,,,,,,,,
Sukajadi,3,-,-,2008,Mikro,,,,,,,,,,,,
Sukajadi,1,27200000,72000000,2000,Mikro,,,,,,,,,,,,
Sukajadi,15,-,40000000,2006,Mikro,,,,,,,,,,,,
Sukajadi,5,200000000,96000000,1990,Kecil,,,,,,,,,,,,
Sukajadi,3,30000000,60000000,2003,Mikro,,,,,,,,,,,,
Sukajadi,40,-,1000000000,1992,Kecil,,,,,,,,,,,,
Sukajadi,-,-,-,-,Menengah,,,,,,,,,,,,
Sukajadi,-,-,-,-,Menengah,,,,,,,,,,,,
Sukajadi,-,-,-,-,Menengah,,,,,,,,,,,,
Sukajadi,-,-,-,-,Menengah,,,,,,,,,,,,
Sukajadi,-,-,-,-,Mikro,,,,,,,,,,,,
Sukajadi,-,-,-,-,Mikro,,,,,,,,,,,,
Sukajadi,1,-,72000000,2009,Mikro,,,,,,,,,,,,
Sukajadi,4,-,14000000,1999,Mikro,,,,,,,,,,,,
Sukajadi,3,-,24000000,1996,Mikro,,,,,,,,,,,,
Sukajadi,3,60000000,40000000,2004,Kecil,,,,,,,,,,,,
